ID,NAME,AGE,CLASS,ADDRESS,INCOME,FAMILY,CITIZEN,PREVIOUS_SUBSTANCE_USE,TRANSPORT_METHOD,NEIGHBOR,STREET_LIFE,WORKING,STUDY_LEVEL,HOBBY,SONS_NUMBER 
1011813674,Narciso Gallego,29,2,Calle 87D  #190A-120,906302,Solo,Venezuela,True,Sitp,Lijaca,False,True,Pocos estudios,Trabajar,2
1011815412,Olga Ruiz,27,2,Diagonal 85D  #37Cbis-180,871979,Familiares cercanos,Colombia,False,Transmilenio,Santa cecilia,False,False,Secundaria,Micro futbol,0
1011817135,Vicente Rubio,21,0,Carrera 80B #75D-17 ,1043058,Padre,Venezuela,True,Transmilenio,Codito,True,True,Pocos estudios,Consumo de drogas,2
1011818666,Julián Martínez,32,1,Diagonal 62A  #94Abis-67,672422,Solo,Colombia,False,Sitp,Santa cecilia,True,True,Primaria,Consumo de drogas,1
1011810937,Patricio Carrasco,30,0,Diagonal 49C  #37-2,1115943,Familiares cercanos,Venezuela,False,Bicicleta,Soratama,True,False,Pocos estudios,Trabajar,2
1011820558,Raúl Iglesias,29,2,Calle 194B  #50A-6,511240,Padre,Venezuela,True,Sitp,Verbenal,True,True,Secundaria,Trabajar,1
1011816176,Gregorio Rubio,22,2,Transversal 141A #25Abis-75 ,1059006,Familiares cercanos,Venezuela,True,Transmilenio,Lijaca,False,False,Primaria,Consumo de drogas,1
1011815369,Guzmán Cortés,31,2,Calle 137B  #14Cbis-74,757802,Solo,Colombia,True,Bicicleta,Lijaca,True,True,Pocos estudios,Trabajar,2
1011813423,Odón Domínguez,28,1,Diagonal 154A  #88Abis-162,1187293,Padre,Venezuela,False,Transmilenio,Lijaca,False,False,Pocos estudios,Trabajar,0
1011815803,Aureliano Rey,18,0,Diagonal 80D  #92D-30,549923,Padre,Venezuela,False,Transmilenio,Verbenal,True,False,Pocos estudios,Consumo de drogas,1
1011818903,Gloria Cano,30,2,Diagonal 37C  #58-72,536841,Madre,Venezuela,False,Bicicleta,Verbenal,False,False,Primaria,Trabajar,2
1011820627,Cristina León,16,1,Carrera 112A #199-47 ,743055,Solo,Colombia,True,Bicicleta,Codito,False,False,Secundaria,Consumo de drogas,2
1011813116,Clotilde Morales,24,0,Carrera 132D #149-59 ,702512,Solo,Colombia,True,Sitp,Verbenal,True,True,Tecnico,Micro futbol,0
1011818657,Eugenio Muñoz,15,1,Calle 145A  #1Dbis-181,584017,Padre,Venezuela,True,Sitp,Verbenal,False,True,Secundaria,Consumo de drogas,2
1011810964,Noelia Ibáñez,18,0,Carrera 23A #101A-83 ,843330,Solo,Colombia,False,Transmilenio,Soratama,True,True,Tecnico,Consumo de drogas,2
1011818354,Cipriano Castro,19,1,Carrera 179 #102Dbis-99 ,553512,Solo,Colombia,False,Bicicleta,Santa cecilia,False,False,Pocos estudios,Trabajar,2
1011815821,Claudia Serrano,17,1,Calle 25D  #19Bbis-177,1068280,Solo,Colombia,True,Transmilenio,Verbenal,False,False,Pocos estudios,Consumo de drogas,2
1011815723,Nicomedes Bravo,21,2,Transversal 72A #77Cbis-72 ,936081,Solo,Colombia,True,Transmilenio,Cerro norte,True,False,Tecnico,Consumo de drogas,2
1011811862,Heliodoro Navarro,21,0,Diagonal 146B  #177-168,773269,Familiares cercanos,Venezuela,False,Sitp,Cerro norte,True,True,Tecnico,Consumo de drogas,0
1011815395,Oseas Moya,20,0,Diagonal 65B  #36B-164,701369,Familiares cercanos,Colombia,False,Bicicleta,Lijaca,False,True,Pocos estudios,Trabajar,0
1011815953,Priscila Molina,20,0,Diagonal 15C  #150Abis-6,632443,Solo,Venezuela,True,Bicicleta,Verbenal,True,True,Tecnico,Consumo de drogas,0
1011819897,Antonio Ruiz,25,2,Carrera 186B #176Dbis-200 ,800830,Familiares cercanos,Colombia,True,Bicicleta,Verbenal,False,True,Tecnico,Trabajar,0
1011819455,Raquel Bravo,17,2,Transversal 36D #37B-137 ,715889,Padre,Venezuela,True,Sitp,Soratama,False,False,Secundaria,Consumo de drogas,0
1011816971,Eugenio Moya,20,2,Diagonal 20A  #129A-22,945992,Solo,Colombia,False,Transmilenio,Lijaca,True,False,Primaria,Trabajar,2
1011817036,Abel García,24,1,Diagonal 171D  #41Bbis-159,594499,Madre,Colombia,True,Sitp,Soratama,True,True,Tecnico,Trabajar,0
1011818233,Marc Carrasco,30,0,Transversal 59C #70-26 ,733752,Padre,Colombia,True,Bicicleta,Verbenal,False,False,Pocos estudios,Consumo de drogas,1
1011816049,Ángel Castillo,16,2,Carrera 171C #23-200 ,793846,Solo,Colombia,True,Bicicleta,Cerro norte,False,True,Secundaria,Consumo de drogas,0
1011817643,Basileo Martínez,23,2,Transversal 27D #153-142 ,1078265,Familiares cercanos,Venezuela,True,Sitp,Cerro norte,True,True,Primaria,Trabajar,2
1011818726,Aquiles Hidalgo,14,2,Transversal 78D #97-186 ,767600,Padre,Venezuela,True,Bicicleta,Soratama,True,False,Pocos estudios,Consumo de drogas,2
1011820491,Cleofás Blanco,29,2,Calle 10  #151D-46,1058434,Madre,Venezuela,False,Sitp,Cerro norte,False,False,Secundaria,Consumo de drogas,1
1011811034,Albert Gil,16,2,Calle 94A  #75-85,760271,Familiares cercanos,Venezuela,False,Bicicleta,Codito,True,False,Primaria,Consumo de drogas,1
1011819942,Luz Gallardo,32,0,Carrera 123A #60B-16 ,1113924,Familiares cercanos,Colombia,True,Bicicleta,Codito,True,False,Primaria,Micro futbol,0
1011817745,Sansón Peña,16,1,Calle 52  #31-145,542901,Madre,Venezuela,True,Sitp,Santa cecilia,False,True,Secundaria,Micro futbol,1
1011816737,Leocadia Esteban,31,0,Carrera 95A #164B-97 ,1028710,Padre,Colombia,False,Sitp,Codito,False,True,Primaria,Trabajar,1
1011815451,Natividad Bravo,30,2,Calle 112A  #47Bbis-199,562982,Solo,Venezuela,False,Transmilenio,Cerro norte,False,False,Secundaria,Trabajar,0
1011819790,Marcelino García,22,2,Diagonal 185C  #176Abis-47,1135663,Madre,Colombia,True,Sitp,Lijaca,True,True,Pocos estudios,Trabajar,0
1011816295,Tadeo Blesa,32,0,Diagonal 158  #154Bbis-64,942133,Padre,Colombia,False,Sitp,Verbenal,True,False,Secundaria,Micro futbol,1
1011819465,Justino Suárez,28,2,Carrera 176C #124Dbis-192 ,569842,Solo,Colombia,True,Bicicleta,Santa cecilia,False,False,Secundaria,Trabajar,1
1011817250,Josefina Hidalgo,29,0,Diagonal 3C  #107D-84,1027232,Solo,Venezuela,True,Sitp,Cerro norte,True,False,Primaria,Micro futbol,1
1011811850,Alipio Ramírez,26,1,Transversal 58C #124-113 ,894393,Madre,Venezuela,True,Transmilenio,Codito,True,False,Tecnico,Consumo de drogas,0
1011813198,Cristina Giménez,16,2,Diagonal 50A  #112A-8,600284,Padre,Colombia,False,Bicicleta,Santa cecilia,True,True,Tecnico,Consumo de drogas,0
1011820278,Domingo Bravo,30,2,Carrera 122 #178C-12 ,883432,Madre,Colombia,False,Bicicleta,Cerro norte,False,True,Pocos estudios,Trabajar,2
1011814791,Odón Ortiz,32,0,Diagonal 34  #80C-58,674717,Solo,Venezuela,False,Transmilenio,Codito,False,False,Secundaria,Trabajar,1
1011819377,Ramiro Moreno,32,0,Transversal 135D #30A-86 ,959836,Solo,Venezuela,True,Bicicleta,Lijaca,False,False,Tecnico,Trabajar,2
1011816189,Josué Vega,25,1,Transversal 172 #184-139 ,680598,Padre,Venezuela,False,Bicicleta,Verbenal,False,False,Primaria,Micro futbol,1
1011815802,Asunción Delgado,29,1,Diagonal 137C  #47-39,556044,Familiares cercanos,Colombia,True,Sitp,Verbenal,True,False,Primaria,Consumo de drogas,1
1011816050,Baldomero Lozano,21,0,Transversal 26 #25B-45 ,555318,Madre,Venezuela,False,Transmilenio,Lijaca,True,False,Tecnico,Micro futbol,1
1011817800,Ramón Parra,13,1,Transversal 24 #122-119 ,1072005,Solo,Colombia,True,Sitp,Cerro norte,False,True,Primaria,Consumo de drogas,0
1011813984,Demócrito Cano,17,1,Diagonal 182C  #43C-43,787519,Madre,Venezuela,True,Bicicleta,Codito,False,True,Secundaria,Micro futbol,1
1011817220,Antonio Carmona,29,1,Calle 166  #7A-20,937616,Familiares cercanos,Colombia,True,Sitp,Soratama,False,False,Pocos estudios,Micro futbol,2
1011812578,Cecilia Román,20,2,Calle 21C  #119B-10,842953,Madre,Venezuela,False,Sitp,Soratama,True,False,Secundaria,Micro futbol,1
1011815415,Encarnación Giménez,29,0,Calle 35  #175Abis-180,551013,Padre,Venezuela,False,Bicicleta,Santa cecilia,False,False,Pocos estudios,Consumo de drogas,1
1011819289,Feliciano Ramos,19,2,Carrera 114C #167Cbis-88 ,910613,Madre,Colombia,True,Transmilenio,Verbenal,False,False,Primaria,Micro futbol,2
1011818409,Aurelia Castro,31,1,Calle 27D  #41Bbis-70,1094676,Familiares cercanos,Colombia,False,Transmilenio,Verbenal,True,False,Pocos estudios,Trabajar,0
1011820164,Míriam Bravo,20,1,Carrera 17D #4Abis-179 ,989194,Solo,Colombia,True,Sitp,Cerro norte,False,True,Tecnico,Micro futbol,2
1011814265,Segismundo León,31,1,Calle 6D  #22Dbis-50,522530,Madre,Venezuela,False,Sitp,Verbenal,False,True,Secundaria,Micro futbol,0
1011815133,Esther González,32,2,Transversal 163 #117Abis-17 ,667817,Madre,Colombia,False,Transmilenio,Lijaca,True,True,Secundaria,Trabajar,2
1011813416,Miguel Santana,21,2,Calle 2C  #38Cbis-107,970071,Padre,Colombia,False,Sitp,Cerro norte,True,True,Primaria,Consumo de drogas,1
1011814244,Simeón Díez,17,2,Carrera 175C #158B-1 ,748744,Padre,Colombia,False,Bicicleta,Verbenal,False,False,Secundaria,Micro futbol,0
1011819874,Severino Nieto,25,2,Carrera 59B #37Abis-102 ,895638,Madre,Venezuela,False,Bicicleta,Soratama,True,False,Secundaria,Consumo de drogas,1
1011816088,Joaquín Ruiz,32,2,Transversal 103A #159Bbis-128 ,586691,Madre,Venezuela,False,Sitp,Codito,True,True,Pocos estudios,Consumo de drogas,1
1011815074,Genoveva Cambil,32,1,Calle 2  #51Cbis-69,638358,Solo,Colombia,True,Sitp,Cerro norte,True,True,Secundaria,Micro futbol,0
1011816972,Miqueas Velasco,19,1,Transversal 110 #107Dbis-84 ,848269,Padre,Venezuela,True,Bicicleta,Lijaca,True,True,Primaria,Consumo de drogas,0
1011811047,Jorge Arias,27,0,Calle 157C  #25Abis-49,993228,Madre,Colombia,False,Sitp,Verbenal,False,False,Secundaria,Consumo de drogas,0
1011819085,Bernabé Martínez,16,0,Transversal 109D #4Cbis-82 ,784014,Solo,Venezuela,True,Transmilenio,Soratama,False,True,Pocos estudios,Consumo de drogas,1
1011817244,Victorino Vicente,18,0,Calle 127A  #161Cbis-88,1067594,Solo,Colombia,False,Transmilenio,Verbenal,False,True,Primaria,Consumo de drogas,1
1011811936,Carmelo Flores,22,2,Carrera 101 #165Cbis-184 ,702304,Padre,Venezuela,False,Transmilenio,Cerro norte,False,True,Pocos estudios,Trabajar,0
1011815574,Alicia Iglesias,31,2,Carrera 62D #185D-178 ,1050639,Padre,Venezuela,False,Sitp,Lijaca,False,False,Primaria,Trabajar,2
1011820641,Teodora Pastor,17,0,Calle 34A  #94A-131,897829,Solo,Colombia,False,Sitp,Santa cecilia,True,True,Tecnico,Trabajar,2
1011813645,Tomás Sanz,25,0,Transversal 129B #82Cbis-56 ,918756,Padre,Venezuela,True,Transmilenio,Cerro norte,False,False,Primaria,Micro futbol,1
1011818173,Tomás Durán,14,0,Carrera 9 #58Cbis-120 ,1043251,Familiares cercanos,Colombia,True,Bicicleta,Cerro norte,False,False,Secundaria,Trabajar,1
1011811291,Vicente Aguilar,25,1,Calle 51A  #136Abis-198,627866,Solo,Venezuela,False,Bicicleta,Verbenal,True,False,Primaria,Micro futbol,0
1011820578,Celia Soler,29,1,Carrera 171A #22C-79 ,1121419,Solo,Colombia,False,Bicicleta,Lijaca,True,False,Primaria,Consumo de drogas,1
1011810959,Gema Alonso,29,2,Diagonal 32C  #2Dbis-184,1053544,Padre,Colombia,False,Transmilenio,Verbenal,True,True,Pocos estudios,Micro futbol,1
1011818101,Honorio Flores,31,1,Calle 40D  #103Bbis-80,1008201,Solo,Colombia,True,Transmilenio,Soratama,False,True,Pocos estudios,Trabajar,2
1011811857,Nuria Serrano,13,1,Calle 61C  #46C-146,546154,Solo,Venezuela,True,Sitp,Lijaca,False,False,Pocos estudios,Trabajar,2
1011819126,Jacinto Blesa,28,2,Calle 94B  #34-107,622839,Madre,Venezuela,False,Bicicleta,Lijaca,False,False,Primaria,Trabajar,2
1011820678,Héctor Rodríguez,13,1,Diagonal 77  #33D-41,1083813,Solo,Colombia,True,Sitp,Codito,True,True,Secundaria,Micro futbol,1
1011818989,Fabio Álvarez,28,0,Calle 191A  #182Abis-127,623471,Madre,Venezuela,False,Transmilenio,Santa cecilia,False,True,Secundaria,Micro futbol,2
1011814620,Rosario Velasco,17,2,Calle 62  #129Cbis-56,668203,Padre,Colombia,False,Transmilenio,Soratama,True,True,Secundaria,Consumo de drogas,2
1011813449,Casimiro Campos,27,1,Carrera 60 #123C-177 ,946725,Madre,Colombia,False,Bicicleta,Santa cecilia,False,True,Primaria,Trabajar,1
1011811465,Venancio García,14,1,Carrera 148A #97-60 ,959046,Padre,Colombia,True,Sitp,Soratama,False,True,Pocos estudios,Micro futbol,1
1011815036,Eulalia Román,19,0,Diagonal 132A  #142C-24,1191493,Padre,Venezuela,True,Bicicleta,Lijaca,True,False,Secundaria,Trabajar,2
1011815672,León Esteban,30,0,Calle 4C  #154-98,717438,Solo,Colombia,False,Transmilenio,Cerro norte,False,False,Tecnico,Micro futbol,1
1011814559,Esperanza Vega,30,2,Diagonal 8  #155Bbis-17,1006096,Solo,Colombia,True,Bicicleta,Verbenal,False,True,Secundaria,Trabajar,0
1011817134,Godofredo Gil,16,2,Diagonal 90A  #7Dbis-152,686146,Madre,Venezuela,False,Transmilenio,Santa cecilia,True,True,Tecnico,Trabajar,0
1011815102,Alicia Ibáñez,30,0,Diagonal 98D  #158B-88,1132286,Familiares cercanos,Venezuela,False,Bicicleta,Soratama,True,False,Tecnico,Micro futbol,2
1011817996,Marciano Delgado,31,2,Transversal 193 #149D-165 ,750277,Solo,Venezuela,False,Transmilenio,Verbenal,True,True,Primaria,Micro futbol,0
1011811247,Constantino Crespo,19,0,Carrera 136D #122D-89 ,1045080,Familiares cercanos,Venezuela,False,Sitp,Verbenal,True,False,Pocos estudios,Trabajar,1
1011820262,Toribio Serrano,31,1,Transversal 10B #54A-153 ,1171292,Madre,Colombia,True,Bicicleta,Santa cecilia,False,True,Secundaria,Micro futbol,2
1011820190,Isidro Gil,27,0,Calle 88  #181-46,751053,Solo,Venezuela,True,Bicicleta,Soratama,False,True,Pocos estudios,Consumo de drogas,2
1011816994,Leopoldo Cruz,30,0,Calle 162C  #52Abis-67,546012,Familiares cercanos,Venezuela,True,Transmilenio,Cerro norte,False,False,Pocos estudios,Micro futbol,2
1011818021,Eugenia Arias,20,1,Transversal 98 #136A-176 ,694448,Solo,Venezuela,False,Sitp,Verbenal,True,True,Pocos estudios,Micro futbol,0
1011818085,Sonia Torres,14,1,Diagonal 136C  #23Cbis-14,798453,Padre,Colombia,True,Sitp,Cerro norte,True,False,Primaria,Trabajar,1
1011813310,Benjamín Medina,24,1,Carrera 124A #80-38 ,796269,Solo,Colombia,True,Sitp,Codito,True,False,Secundaria,Micro futbol,2
1011811227,Eugenio Sánchez,18,2,Carrera 42B #5-171 ,871691,Madre,Venezuela,True,Bicicleta,Lijaca,False,False,Tecnico,Consumo de drogas,2
1011818455,Consuelo León,19,1,Transversal 137B #126Abis-113 ,597858,Madre,Venezuela,False,Bicicleta,Codito,True,True,Secundaria,Consumo de drogas,1
1011811751,Lucas Velasco,13,0,Diagonal 71  #65Abis-31,845708,Solo,Venezuela,True,Transmilenio,Cerro norte,True,False,Pocos estudios,Consumo de drogas,2
1011815315,Dacio Nieto,14,0,Diagonal 133  #93B-40,775642,Familiares cercanos,Colombia,False,Sitp,Santa cecilia,True,False,Primaria,Consumo de drogas,2
1011812651,Rocío Ibáñez,18,2,Carrera 98A #162-115 ,1175230,Padre,Venezuela,True,Transmilenio,Lijaca,True,True,Pocos estudios,Micro futbol,0
1011814487,Consuelo Prieto,31,2,Carrera 7D #106Abis-125 ,1168040,Solo,Venezuela,False,Bicicleta,Cerro norte,False,True,Pocos estudios,Micro futbol,2
1011815958,Jaume Fernández,28,2,Carrera 158A #16-94 ,889161,Familiares cercanos,Venezuela,True,Bicicleta,Soratama,False,False,Secundaria,Trabajar,0
1011819150,Alejandra Durán,13,2,Diagonal 199D  #74D-18,618302,Padre,Colombia,True,Bicicleta,Cerro norte,False,True,Tecnico,Trabajar,2
1011819323,Ladislao Rubio,27,2,Diagonal 92C  #163-171,554032,Padre,Venezuela,False,Bicicleta,Lijaca,False,True,Primaria,Trabajar,0
1011815390,Matilde Rubio,18,2,Carrera 72C #22-145 ,1009402,Solo,Venezuela,True,Sitp,Santa cecilia,False,False,Secundaria,Trabajar,2
1011814647,Miguel Castro,28,2,Carrera 58A #81-32 ,633124,Solo,Colombia,True,Bicicleta,Santa cecilia,True,True,Primaria,Trabajar,1
1011815132,Isidro Martín,23,0,Calle 10D  #16D-108,1073159,Familiares cercanos,Venezuela,True,Transmilenio,Santa cecilia,True,True,Tecnico,Consumo de drogas,0
1011818871,Ciro Santos,23,2,Transversal 15C #72Cbis-6 ,1013220,Madre,Colombia,False,Transmilenio,Cerro norte,True,False,Secundaria,Consumo de drogas,0
1011819112,Mar Hernández,30,2,Diagonal 93D  #71Cbis-7,994006,Padre,Colombia,True,Transmilenio,Verbenal,False,False,Primaria,Trabajar,0
1011811273,Miguel Herrera,16,2,Diagonal 77A  #193-139,864492,Familiares cercanos,Colombia,True,Sitp,Codito,True,True,Tecnico,Micro futbol,0
1011811659,Tito Reyes,27,1,Transversal 19C #67D-170 ,629771,Madre,Colombia,True,Sitp,Cerro norte,True,True,Pocos estudios,Consumo de drogas,0
1011817428,Probo Rubio,27,1,Calle 200  #78Dbis-117,848138,Padre,Venezuela,True,Bicicleta,Soratama,False,False,Tecnico,Micro futbol,0
1011817793,Ismael Díaz,19,0,Transversal 81B #108-117 ,803807,Solo,Venezuela,True,Sitp,Verbenal,True,True,Secundaria,Trabajar,0
1011818356,Gabriel León,18,0,Diagonal 130C  #134D-151,1035853,Familiares cercanos,Venezuela,False,Bicicleta,Santa cecilia,True,True,Pocos estudios,Micro futbol,2
1011816458,Vicente Álvarez,24,0,Carrera 31A #77Cbis-167 ,656450,Solo,Colombia,True,Transmilenio,Lijaca,True,False,Secundaria,Consumo de drogas,0
1011819152,Hildegarda Herrera,22,0,Carrera 9 #112Cbis-110 ,702462,Madre,Colombia,False,Bicicleta,Santa cecilia,False,True,Pocos estudios,Micro futbol,2
1011820801,Elisa Carrasco,27,2,Transversal 46D #148C-200 ,891108,Padre,Venezuela,True,Transmilenio,Santa cecilia,False,False,Tecnico,Trabajar,2
1011817138,Casiano Durán,32,0,Diagonal 145B  #108-22,1033900,Madre,Colombia,True,Transmilenio,Cerro norte,False,True,Secundaria,Micro futbol,0
1011814280,Nicodemo Garrido,21,0,Transversal 87A #132Abis-19 ,1047318,Familiares cercanos,Venezuela,True,Sitp,Soratama,True,True,Primaria,Consumo de drogas,0
1011814797,Adán Caballero,22,2,Calle 140C  #200D-115,712255,Familiares cercanos,Colombia,True,Transmilenio,Soratama,False,False,Primaria,Micro futbol,2
1011814461,Feliciano Blanco,15,2,Transversal 117A #117B-185 ,1181461,Padre,Colombia,False,Bicicleta,Santa cecilia,False,False,Tecnico,Trabajar,0
1011820567,Joan Santos,22,0,Carrera 184C #71Cbis-49 ,1129658,Solo,Colombia,True,Transmilenio,Cerro norte,False,True,Pocos estudios,Micro futbol,0
1011820894,Cecilia Pastor,21,0,Diagonal 88A  #162Cbis-133,510203,Familiares cercanos,Venezuela,True,Transmilenio,Lijaca,True,True,Primaria,Micro futbol,2
1011819100,Begoña Rey,17,2,Calle 111D  #145A-186,571973,Madre,Venezuela,False,Transmilenio,Cerro norte,False,False,Tecnico,Consumo de drogas,2
1011811740,Basileo Moreno,18,0,Transversal 94B #22-154 ,682592,Solo,Venezuela,True,Transmilenio,Lijaca,False,False,Tecnico,Micro futbol,1
1011820629,Nuria Torres,27,0,Calle 172  #51D-200,590364,Madre,Colombia,False,Sitp,Lijaca,True,False,Pocos estudios,Trabajar,1
1011811757,Rogelio Román,20,1,Transversal 16B #43Abis-78 ,903309,Padre,Venezuela,True,Sitp,Soratama,False,True,Primaria,Trabajar,1
1011818351,Priscila Marín,19,0,Diagonal 169A  #4-63,920318,Madre,Colombia,True,Transmilenio,Santa cecilia,False,False,Primaria,Consumo de drogas,2
1011818051,Balduino Ruiz,15,1,Diagonal 13C  #192Bbis-30,881196,Familiares cercanos,Venezuela,False,Sitp,Codito,False,False,Primaria,Micro futbol,2
1011813761,Fermín Medina,17,1,Diagonal 77B  #148-36,768336,Padre,Venezuela,False,Transmilenio,Cerro norte,True,True,Secundaria,Trabajar,1
1011819138,Ernesto Gallego,19,1,Diagonal 166B  #54Abis-188,711457,Padre,Colombia,False,Transmilenio,Cerro norte,True,False,Pocos estudios,Consumo de drogas,2
1011814023,Daniel Santos,17,1,Carrera 50D #148C-71 ,774524,Solo,Colombia,True,Transmilenio,Santa cecilia,False,False,Primaria,Consumo de drogas,1
1011816131,Rocío Soler,22,2,Carrera 191C #23D-65 ,1181805,Solo,Venezuela,True,Sitp,Soratama,True,True,Pocos estudios,Trabajar,0
1011818044,Marcial Núñez,22,1,Transversal 102A #139A-181 ,1106831,Madre,Colombia,True,Transmilenio,Santa cecilia,True,True,Secundaria,Trabajar,2
1011816989,Tobías Torres,24,1,Calle 178  #182Abis-47,677118,Familiares cercanos,Venezuela,True,Transmilenio,Codito,True,True,Primaria,Micro futbol,0
1011814613,Benigno Cortés,24,2,Calle 16C  #152-54,508586,Solo,Colombia,False,Transmilenio,Cerro norte,True,False,Tecnico,Micro futbol,0
1011818914,Isaac Vicente,17,0,Diagonal 27B  #162D-106,946623,Familiares cercanos,Venezuela,True,Bicicleta,Verbenal,False,False,Secundaria,Trabajar,1
1011817965,Casimiro Montoro,28,2,Transversal 140D #129-105 ,508338,Madre,Colombia,True,Transmilenio,Lijaca,True,True,Pocos estudios,Micro futbol,1
1011815948,Santiago García,25,1,Carrera 175C #178-5 ,1163203,Padre,Venezuela,False,Transmilenio,Verbenal,False,False,Tecnico,Consumo de drogas,2
1011818078,Joel Bravo,28,2,Diagonal 139  #113Bbis-154,1058320,Padre,Venezuela,True,Sitp,Verbenal,True,True,Pocos estudios,Consumo de drogas,0
1011811145,Eugenio Nieto,20,2,Diagonal 74C  #27B-30,1132358,Familiares cercanos,Colombia,False,Transmilenio,Cerro norte,True,False,Pocos estudios,Trabajar,2
1011819904,Ernesto Carrasco,25,1,Transversal 76 #166Cbis-31 ,1144799,Madre,Venezuela,True,Transmilenio,Codito,False,False,Tecnico,Consumo de drogas,0
1011813742,Dario Crespo,23,1,Carrera 27B #194Cbis-197 ,1115597,Padre,Venezuela,False,Bicicleta,Cerro norte,True,False,Tecnico,Consumo de drogas,1
1011816250,Roque Alonso,28,1,Transversal 183C #152Abis-73 ,976840,Solo,Colombia,False,Sitp,Verbenal,False,True,Secundaria,Consumo de drogas,1
1011812488,Álvaro Aguilar,15,1,Diagonal 117A  #56-104,878040,Solo,Venezuela,False,Bicicleta,Soratama,False,True,Pocos estudios,Consumo de drogas,2
1011811920,Amelia Arias,27,2,Transversal 44C #80Abis-7 ,546987,Familiares cercanos,Venezuela,False,Bicicleta,Lijaca,True,True,Tecnico,Trabajar,1
1011811839,Irene Serrano,16,0,Carrera 178A #172Cbis-105 ,907468,Madre,Venezuela,True,Sitp,Cerro norte,False,True,Pocos estudios,Consumo de drogas,0
1011814723,Damián Rubio,30,2,Carrera 191 #33B-33 ,855279,Solo,Colombia,False,Bicicleta,Lijaca,True,True,Tecnico,Micro futbol,2
1011815194,Blas Bravo,18,1,Diagonal 187  #162Cbis-104,552879,Familiares cercanos,Venezuela,False,Sitp,Cerro norte,True,True,Tecnico,Consumo de drogas,2
1011820595,Aránzazu Gallardo,16,0,Carrera 145A #168-30 ,949829,Familiares cercanos,Colombia,False,Bicicleta,Cerro norte,True,False,Secundaria,Trabajar,2
1011812000,Ananías Méndez,18,0,Carrera 171B #66B-192 ,709564,Familiares cercanos,Colombia,False,Bicicleta,Codito,False,True,Secundaria,Trabajar,2
1011820409,Tomas Ibáñez,26,1,Transversal 92A #166-157 ,523561,Familiares cercanos,Venezuela,True,Transmilenio,Codito,False,False,Tecnico,Micro futbol,2
1011811933,Aquiles Serrano,28,2,Transversal 69A #97Abis-181 ,973088,Madre,Venezuela,True,Bicicleta,Verbenal,True,False,Primaria,Trabajar,1
1011811011,Mauricio Márquez,16,2,Diagonal 141A  #19Bbis-8,1171248,Solo,Colombia,True,Bicicleta,Verbenal,False,True,Pocos estudios,Consumo de drogas,2
1011814160,Bonifacio Garrido,15,0,Transversal 81D #97Bbis-106 ,747213,Padre,Venezuela,False,Bicicleta,Lijaca,True,True,Primaria,Trabajar,1
1011815981,Francisco Ortiz,27,1,Carrera 96 #70-99 ,729660,Padre,Venezuela,False,Transmilenio,Soratama,False,True,Secundaria,Micro futbol,2
1011814172,Constantino Rodríguez,26,1,Diagonal 200  #87B-103,746471,Madre,Colombia,False,Bicicleta,Cerro norte,True,True,Primaria,Consumo de drogas,0
1011818580,Claudio Álvarez,18,1,Transversal 177B #157B-67 ,1169424,Padre,Venezuela,False,Bicicleta,Lijaca,False,False,Primaria,Micro futbol,0
1011817486,Esiquio Montero,20,0,Transversal 17D #117D-89 ,1143394,Familiares cercanos,Colombia,True,Bicicleta,Verbenal,True,True,Pocos estudios,Trabajar,0
1011818655,Joan Santana,23,0,Calle 130B  #105Abis-112,760438,Solo,Venezuela,True,Bicicleta,Verbenal,True,True,Primaria,Micro futbol,1
1011812771,Celina Ruiz,21,1,Carrera 24C #166Dbis-51 ,831375,Madre,Colombia,False,Sitp,Verbenal,True,False,Secundaria,Trabajar,2
1011816013,Acacio Rubio,27,2,Carrera 73 #47A-72 ,1128422,Solo,Colombia,True,Sitp,Santa cecilia,True,False,Secundaria,Consumo de drogas,1
1011811095,Tadeo Caballero,28,0,Transversal 27 #45Abis-130 ,1182770,Madre,Venezuela,True,Transmilenio,Verbenal,False,False,Pocos estudios,Trabajar,1
1011816238,Leonardo Lozano,13,2,Calle 162A  #193Cbis-58,1051455,Madre,Colombia,False,Bicicleta,Lijaca,False,True,Tecnico,Trabajar,1
1011817155,Balduino Benítez,27,2,Calle 29B  #132-9,853831,Solo,Venezuela,True,Transmilenio,Cerro norte,True,True,Primaria,Trabajar,0
1011811278,Esperanza Fernández,14,2,Carrera 162A #168Abis-60 ,707088,Familiares cercanos,Venezuela,True,Transmilenio,Verbenal,True,False,Tecnico,Trabajar,0
1011819634,Luisa Lorenzo,29,2,Transversal 1B #9B-19 ,794410,Padre,Venezuela,False,Transmilenio,Verbenal,False,True,Secundaria,Trabajar,2
1011818350,Aránzazu Torres,29,0,Carrera 184 #139-171 ,1100066,Familiares cercanos,Colombia,True,Sitp,Cerro norte,False,True,Secundaria,Micro futbol,2
1011820570,Roberto Castillo,30,0,Diagonal 31  #136A-146,665388,Padre,Venezuela,True,Bicicleta,Cerro norte,False,False,Primaria,Trabajar,0
1011811546,Isaac Soler,28,0,Diagonal 104C  #182D-55,1096527,Familiares cercanos,Colombia,True,Bicicleta,Soratama,False,True,Secundaria,Micro futbol,1
